user_id,item_id,label
user_1108,E-Class Saloon E430 V8 Avantgarde 4d Auto (5),1
user_1108,Focus Estate 1.0 EcoBoost Zetec (11/14-) 5d,0
user_1108,Grand Scenic 1.9 dCi Privilege 5d (7 Seats),0
user_1108,Focus C-MAX 2.0TDCi Zetec 5d (DPF) (07),0
user_1108,Sportage 2.0 XS 5d,0
user_1108,C2 1.1i VT 3d,0
user_1109,3-Series Gran Turismo328i M Sport (Professional Media) 5d,1
user_1109,Freelander Hardback 1.8i Anniversary 50 3d,1
user_1109,QashqaiN-Connecta (Executive and Glass Roof Pack) 1.5 dCi 110 (07/17 on) 5d,1
user_1109,Auris Touring Sports1.4 D-4D Excel 5d,1
user_1109,HatchbackCooper Seven (Tech &amp; Chili Pack) auto 5d,1
user_1109,Espace 2.0 16V Alize 5d,1
user_1109,Fortwo Cabriolet1.0 Prime Premium 2d Auto,1
user_1109,Clubman 1.6 Cooper (Pepper/Sport Pack) 5d,1
user_1109,Insignia Hatchback 2.0 CDTi ecoFLEX SE (160bhp) (Start Stop) 5d,1
user_1109,Corsa Hatchback1.4T (100bhp) ecoFLEX Excite (AC) 5d,1
user_1109,75 Tourer 1.8 Club SE 5d Auto,1
user_1109,Alto 1.0 SZ3 5d,1
user_1109,S80 2.4 D5 SE Lux (185bhp) (RTI NAV) 4d Geartronic,1
user_1109,X-Type Saloon 2.5 V6 Classic 4d,1
user_1109,Compass 2.0 Limited (2WD) 5d,1
user_1109,V70 2.0 R DESIGN (RTI NAV) 5d,0
user_1109,Grand Espace 2.2 RXE dT 5d,0
user_1109,XJ Saloon 2.7 TDVi Executive 4d Auto (LWB),0
user_1109,F-PacePrestige 30t 2.0 300PS AWD Turbo auto 5d,0
user_1109,Astra Sport Hatch 1.8i VVT Design 3d,0
user_1110,Civic Hatchback 2.2 i-CTDi Type S 3d (Sat Nav+ HFT),1
user_1110,S60 D5 SE 4d Geartronic,1
user_1110,AygoX-Plore Black Funroof (with Toyota Safety Sense) 1.0 VVT-i (05/2018 on) 5d,1
user_1110,Juke1.5 dCi Tekna (Exterior+/Comfort Pack) 5d,1
user_1110,Q7 SUV 3.0 TDI (245bhp) Quattro S Line Sport Ed 5d Tip Auto,1
user_1110,Mondeo Estate 2.0TD Ghia 5d,1
user_1110,HatchbackCooper (JCW Sport  Pepper &amp; Tech Pack) 5d,1
user_1110,X-Type Estate 2.2d S Collection (01/07-06/07) 5d,1
user_1110,Impreza 2.0 RX 5d Auto,1
user_1110,Q5 2.0 TDI (143bhp) Quattro S Line Special Ed 5d,1
user_1110,A3 Sportback 2.0 TDI S Line 5d S-Tronic,1
user_1110,Countryman 1.6 Cooper D ALL4 Park Lane 5d,1
user_1110,Auris 1.4 D-4D T2 3d,1
user_1110,Freelander Hardback 1.8 Freestyle Hardback 3d,1
user_1110,Laguna Coupé 3.5 V6 GT 3d Auto,1
user_1110,Kalos 1.4 SX 5d Auto,0
user_1110,Legacy Tourer 2.0i ES Nav 5d,0
user_1110,B-ClassB180d Sport Premium 5d Auto,0
user_1110,Freelander 2.2 eD4 XS 2WD 5d,0
user_1110,Doblo1.6 Multijet (105bhp) Lounge High Roof 5d,0
user_1111,Grand Scenic 1.6 dCi Dynamique Nav (Bose+ pack) 5d,1
user_1111,4-Series Coupe420d (190bhp) xDrive SE (Professional Media) 2d Auto,1
user_1111,Vectra Estate 2.5 V6 Club 5d Auto (99),1
user_1111,Grand Scenic 1.5 dCi Dynamique TomTom 5d EDC,1
user_1111,A3 SaloonS Line 2.0 TDI 150PS S Tronic auto (06/17 on) 4d,1
user_1111,Saxo 1.1i SX 3d (99),1
user_1111,X-Type Estate 2.5 V6 XS 5d Auto,1
user_1111,Shuma 1.8 GSX 5d,1
user_1111,Accord Saloon 2.0 i-VTEC Executive 4d Auto (17 inch Alloy),1
user_1111,Hatchback2.0 Cooper S Hatchback (Sport/Media Pack XL) 3d,1
user_1111,Mondeo Estate 2.0 LX 5d (05),1
user_1111,Astra Hatchback 1.8i VVT Club 5d Auto,1
user_1111,C-Class CoupéC220d AMG Line 2d,1
user_1111,500 Hatchback1.4 ByDiesel (Start Stop) 3d,1
user_1111,Toledo1.6 TDI SE 5d,1
user_1111,Copen 2d,0
user_1111,C-HR SUVDynamic (JBL pack) 1.2 VVT-i Turbo 5d,0
user_1111,Venga1.4 CRDi SR7 5d,0
user_1111,3-Series Touring320d Luxury (07/15-) 5d Step Auto,0
user_1111,S80 1.6 DRIVe (109bhp) ES 4d,0
user_1112,308 SW 1.6 HDI (112bhp) SR 5d,1
user_1112,Corsa Hatchback 1.2i 16V SXi 5d (AC),1
user_1112,Matrix 1.5 CRTD Comfort 5d,1
user_1112,E-Class EstateE 200 d AMG Line 9G-Tronic Plus auto 5d,1
user_1112,3-Series Saloon325d SE 4d,1
user_1112,4-Series Gran Coupe420i xDrive SE (Business Media) 5d,1
user_1112,Omega Saloon 2.6i V6 24V MV6 4d Auto,1
user_1112,5-Series Touring 535i M Sport (Start Stop) 5d,1
user_1112,CLA-Class Shooting BrakeCLA 180 Sport (Map Pilot) 5d,1
user_1112,HatchbackCooper D (Pepper Pack and Navigation Plus Pack) Steptronic auto (03/2018 on) 5d,1
user_1112,1-Series Hatchback116d M Sport (Nav) (09/15-) 3d Step Auto,1
user_1112,Octavia Hatchback 1.9 TDI PD Elegance 5d DSG,1
user_1112,Megane Hatchback 1.4e RN Liberte 5d (AC),1
user_1112,Civic Hatchback 1.6i VTEC SE Exec 5d Auto,1
user_1112,Clubman2.0 Cooper S D (Tech/Chili Pack) 6d,1
user_1112,AMG GTGT S Premium 2d Auto,0
user_1112,S60 2.4D SE 2008 4d,0
user_1112,Astra Coupe 1.8i 16v LPG 2d,0
user_1112,Discovery 3.9 V8i XS 5d,0
user_1112,A5 Coupé 2.0 TDI (177bhp) 2d Multitronic,0
user_1113,A6 Saloon 3.0 TDI Quattro Black Edition (11/14-) 4d S Tronic,1
user_1113,Polo GTi 1.8 TSI GTI 5d,1
user_1113,9-3 Saloon 1.9 TTiD (160bhp) Turbo Edition 4d,1
user_1113,Caravelle 2.5 TDI PD SE (130ps) 5d,1
user_1113,Xsara Hatchback 1.9 D X 5d,1
user_1113,308 Hatchback1.2 e-THP (130bhp) Active 5d Auto,1
user_1113,A8 Saloon 4.2 quattro Sport 4d Tip Auto,1
user_1113,Passat SaloonSE Business 1.4 TSI 125PS 4d,1
user_1113,Santa Fe Team Wiggins Edition (7 Seat) 2.2 CRDi 200PS Blue Drive 4WD 5d,1
user_1113,B-ClassElectric drive Sport Executive 5d Auto,1
user_1113,V60 D5 (205bhp) SE Lux 5d,1
user_1113,9-3 Saloon 1.9TiD Linear Sport Anniversary (150bhp) 4d Auto,1
user_1113,Range Rover 4.4 V8 4d Auto,1
user_1113,Note 1.2 DiG-S Acenta 5d Auto,1
user_1113,A5 Sportback 2.0 TDI (177bhp) 5d Multitronic,1
user_1113,V50 2.0 D4 (177bhp) SE 5d Geartronic,0
user_1113,Grand Vitara 1.9 DDiS 5d,0
user_1113,2-Series Coupe220i M Sport Sport Automatic (07/17 on) 2d,0
user_1113,4-Series Coupe420d Luxury (Professional Media) 2d,0
user_1113,Focus HatchbackST-Line (Sync3 DAB Navigation System) 2.0 Ford EcoBlue 150PS auto 5d,0
user_1114,Golf Estate 1.2 TSI (105bhp) S 5d DSG,1
user_1114,GLA-ClassGLA 200d 4Matic Sport (Premium) 5d Auto,1
user_1114,Superb 2.5 V6 TDI Edition 100 (160bhp) 4d Tip Auto,1
user_1114,Scenic 1.9 dCi Privilege 5d Auto,1
user_1114,i20 Hatchback 1.2 Active 3d,1
user_1114,Civic HatchbackSR 120PS 1.6 i-DTEC auto 5d,1
user_1114,Grand Scenic 1.6 VVT Freeway 5d (AC),1
user_1114,Astra Sport Hatch 1.9 16V CDTi SRi (150ps) 3d (Exterior Pack),1
user_1114,7-Series 735Li 4d Auto,1
user_1114,Range Rover SportAutobiography Dynamic 3.0 SDV6 Hybrid auto 5d,1
user_1114,Mondeo Hatchback 2.0TD Ghia 5d,1
user_1114,E-Class Estate E250 CDI AMG Night Ed Premium 5d 7G-Tronic,1
user_1114,Astra Hatchback 1.6 Elite 5d,1
user_1114,Caravelle 2.0 BiTDI Edition 25 (180bhp) 4MOTION 5d DSG,1
user_1114,TT Coupé 2.0T FSI Quattro S Line Special Ed 2d S Tronic,1
user_1114,CLS Coupe CLS 320 CDI (04/08-06/09) 4d Tip Auto,0
user_1114,A5 Sportback 1.8T FSI Black Edition Plus (5Seat) 5d Multitronic,0
user_1114,Doblo2.0 Multijet Eleganza High Roof (7 Seat) 5d,0
user_1114,Range Rover Evoque 2.0 TD4 HSE Dynamic Lux Hatchback 5d,0
user_1114,Astra Hatchback1.6 CDTi 16V (136bhp) Tech Line 5d,0
user_1115,Aygo1.0 VVT-i X-Play 3d,1
user_1115,Countryman SUVCooper (Tech &amp; Chili Pack) auto 5d,1
user_1115,Insignia Hatchback 2.0 CDTi Bi-Turbo (195bhp) SRi 5d,1
user_1115,Tiguan 2.0 TDi Match 5d,1
user_1115,Tigra 1.4i 16V Air 2d (AC),1
user_1115,1-Series Hatchback116i SE (Nav) 3d,1
user_1115,Zafira 1.6i Energy 5d,1
user_1115,Forfour 1.5 Passion 5d Softouch Auto,1
user_1115,Clio 1.6 Alize 5d Auto,1
user_1115,Insignia Hatchback 2.0 CDTi SRi Vx-line Red Nav (160bhp) 5d,1
user_1115,Phaeton 6.0 W12 4MOTION (LWB) (2010) 4d,1
user_1115,Avensis Saloon 1.8 VVT-i T3-X 4d Seq Auto (06),1
user_1115,C5 Hatchback 3.0i V6 Exclusive 5d Auto,1
user_1115,Scenic 1.5 dCi Dynamique 5d,1
user_1115,Micra HatchbackAcenta (Exterior Pack Plus &amp; Vision Pack) 1.0 71PS 5d,1
user_1115,A5 Sportback 2.0 TDI (177bhp) Quattro S Line (5 Seat) 5d S Tronic,0
user_1115,A4 Saloon 1.8 T 4d,0
user_1115,ZT Saloon 2.5 + (160ps) 4d,0
user_1115,Tigra 1.3 CDTi 16V Sport Rouge 2d,0
user_1115,Focus Saloon 2.0 TDCi Titanium 4d (Euro 4) (Non-DPF),0
user_1116,Golf Hatchback 2.0 GT Sport L TDI DPF 5d DSG,1
user_1116,C70 Coupé Convertible T5 Sport (RTI NAV) 2d Geartronic,1
user_1116,S70 2.4 XT (140bhp) 4d,1
user_1116,i30 TourerPremium SE 1.6 CRDi 136PS DCT auto 5d,1
user_1116,IS Saloon 3.0 4d Auto (Styling Kit),1
user_1116,Mito1.3 JTDM-2 Turismo Sport 3d,1
user_1116,C-Class Saloon C200 CDI Avantgarde SE 4d Auto (04),1
user_1116,A5 Coupé 1.8T FSI (177bhp) S Line (Nav) 2d Multitronic,1
user_1116,C70 Coupé Convertible T5 Sport 2d,1
user_1116,3-Series Touring330d M Sport (Professional Media) 5d Step Auto,1
user_1116,206 1.4 LX 5d (AC),1
user_1116,CT200h Premier E-CVT auto (09/2017 on) 5d,1
user_1116,Ceed Hatchback 1.6 CRDi LS (113bhp) 5d Auto,1
user_1116,V70 2.0T Sport (08/04-05/06) 5d Auto,1
user_1116,Terrano 2.7 TDi S 3d (99),1
user_1116,Golf Hatchback1.6 TDI (110bhp) GT Edition 3d,0
user_1116,VXR86.2i V8 GTS 4d Auto,0
user_1116,S60D4 (190bhp) SE Nav (Leather) 4d,0
user_1116,A3 Hatchback SE 2.0 TDI 150PS S Tronic auto (05/16 on) 3d,0
user_1116,GLA-ClassGLA 200 Sport Premium 7G-DCT auto (01/17 on) 5d,0
user_1117,Galaxy2.0 TDCi (150bhp) Zetec (Nav) 5d,1
user_1117,i20 HatchbackPremium SE Nav 1.0 T-GDi 120PS (06/2018 on) 5d,1
user_1117,Range Rover 4.4 TDV8 VOGUE SE 4d Auto,1
user_1117,C-Class Estate C200 Esprit 5d Auto,1
user_1117,i3Suite interior world auto 5d,1
user_1117,E-Class Coupé E350 BlueEFF (306bhp) SE (Pan/Roof) 2d Tip Auto,1
user_1117,308 SW 1.6 THP (156bhp) Sport 5d,1
user_1117,Grand Scenic 1.9 dCi Privilege 5d (06),1
user_1117,Countryman SUVCooper S (MINI Yours Pack and Navigation Plus Pack) Sport Automatic 5d,1
user_1117,Meriva 1.4i 16V SE 5d,1
user_1117,Meriva 1.6 8V Design 5d,1
user_1117,Vectra Saloon 2.0 SRi 4d (AC),1
user_1117,V50 1.6D DRIVe S (Start/Stop) 5d,1
user_1117,Corsa Hatchback 1.2 S (AC) 3d,1
user_1117,RCF Carbon auto 2d,1
user_1117,Focus Hatchback 1.6 Ghia 5d Auto (01),0
user_1117,Scenic 1.6 VVT Authentique 5d (AC) (Euro 4),0
user_1117,X-Type Saloon 2.2d S 4d (Euro 4),0
user_1117,407 SW Estate 2.7 V6 HDi GT 5d Tip Auto,0
user_1117,V70 2.0D R DESIGN 5d,0
user_1118,2-Series Active Tourer216d M Sport (Nav) 5d,1
user_1118,Vectra Estate 1.9 CDTi SRi (150ps) 5d Auto (Exterior pack),1
user_1118,Galant Saloon 2.0 Sport 4d,1
user_1118,Omega Estate 2.0i 16V CD Bi-Fuel 5d Auto (LT),1
user_1118,Astra Hatchback 1.4i 16V Exclusiv (87bhp) (06/12-) 5d,1
user_1118,406 Estate 2.0 HDi GLX 5d,1
user_1118,Grande Punto 1.6 Multijet Sporting 3d,1
user_1118,6SkyActiv-D 184ps GT Sport Nav+ (07/2018 on) 4d,1
user_1118,Civic Tourer 1.8 i-VTEC SE Plus (Nav) 5d,1
user_1118,Omega Estate 2.0 DTi GLS 5d,1
user_1118,Leon HatchbackXcellence 2.0 TSI 190PS DSG auto (07/2018 on) 5d,1
user_1118,Venga1.6 4 5d Auto,1
user_1118,A6 Avant 3.0 TDI Quattro Le Mans (09-) 5d Tip Auto,1
user_1118,Corsa Hatchback 1.2 16V Design 3d,1
user_1118,Mondeo Saloon 2.0TDCi Zetec S (130ps) 4d (6) (03),1
user_1118,Note 1.2 Acenta Premium (Comfort Pack) 5d,0
user_1118,Grand Espace 2.0 dCi Dynamique S 5d Auto,0
user_1118,C8 2.0 HDi 16V Exclusive 5d,0
user_1118,A3 Hatchback 2.0 TDI (170bhp) S Line 3d S-Tronic,0
user_1118,Range Rover SportHSE Dynamic 3.0 SDV6 Hybrid auto 5d,0
user_1119,F-Pace3.0 Supercharged V6 S AWD 5d Auto,1
user_1119,Accord Saloon 1.8i VTEC SE Executive 4d Auto,1
user_1119,Grand C4 Picasso 1.6 e-HDi (115bhp) Airdream Exclusive 5d,1
user_1119,3-Series Coupé 330 Ci 2d (00),1
user_1119,A5 Coupé 2.0T FSI S Line Special Ed (Start Stop) 2d,1
user_1119,Polo Hatchback 1.2 TSI (110bhp) SEL 3d DSG,1
user_1119,Focus Hatchback 1.6 TDCi (115bhp) Titanium Navigation 5d,1
user_1119,Corsa Hatchback1.4 Limited Edition 3d,1
user_1119,Voyager 2.5 CRD Touring 5d,1
user_1119,806 1.9 GLXDT 5d (5 Seat),1
user_1119,Qashqai 1.6 dCi N-Tec+ 4WD (Start Stop) 5d,1
user_1119,Focus Estate 1.6 Zetec 5d,1
user_1119,CR-V 1.6 i-DTEC SR 2WD (03/15-) 5d,1
user_1119,A3 Sportback 1.8 TFSI (08) 5d S Tronic,1
user_1119,308 Hatchback 1.6 THP SE 5d,1
user_1119,Fabia Estate 1.4 TDI PD Ambiente (80 bhp) 5d,0
user_1119,S60D5 (215bhp) SE Premium (Start Stop) 4d,0
user_1119,Croma 2.2 16V Eleganza 5d,0
user_1119,626 Hatchback 2.0i SE 5d,0
user_1119,3008 1.6 e-HDi (112bhp) Active II 5d EGC,0
user_1120,BLS Saloon 2.0T Elegance (210bhp) 4d,1
user_1120,JazzSE 1.3 i-VTEC CVT auto (03/2018 on) 5d,1
user_1120,208 Hatchback1.6 e-THP XY 3d,1
user_1120,Partner Tepee1.6 (120bhp) S 5d,1
user_1120,307 SW 2.0 SE 16v 5d (AC) (7 Seat),1
user_1120,Q5 2.0T FSI Quattro SE (8Speed) 5d Tip Auto,1
user_1120,500X1.6 E-torQ Pop (Start Stop) 5d,1
user_1120,Countryman 1.6 (Media Pack) 5d Auto,1
user_1120,V40 HatchbackD3 (4 Cyl 150bhp) SE Lux Nav 5d Geartronic,1
user_1120,Insignia Sports Tourer 2.0 CDTi (160bhp) ecoFLEX Elite (Start Stop) 5d,1
user_1120,Astra Estate 1.6i LS 5d (AC),1
user_1120,Auris Touring Sports1.6 V-Matic Excel 5d Multidrive S,1
user_1120,Astra Estate 1.8i VVT Design 5d,1
user_1120,Laguna Sport Tourer 2.0T 16V GT 5d (05),1
user_1120,A3 SportbackSport 1.4 TFSI (CoD) 150PS (05/16 on) 5d,1
user_1120,X5 4x4xDrive M50d 5d Auto,0
user_1120,159 Saloon 2.4 JTDM Q4 Lusso 4d,0
user_1120,Shogun3.2 DI-DC (197bhp) Equippe 5d Auto,0
user_1120,Stinger CoupeGT-Line S 2.0 T-GDi 244bhp ISG auto 5d,0
user_1120,Outback 2.5 SEn Outback (173bhp) 5d Auto,0
user_1121,S60D4 (163bhp) SE Nav 4d,1
user_1121,308 SWTech Edition 1.5 BlueHDi 130 EAT8 auto S&amp;S 5d,1
user_1121,MX-5 1.8i Arctic 2d,1
user_1121,Cooper S 1.6 (Sport Pack) (08/10 on) 3d Auto,1
user_1121,Passat Saloon 1.9 S TDI (110ps) 4d (AC),1
user_1121,C-Class Saloon C220 CDI Elegance SE 4d,1
user_1121,UpMove Up 1.0 60PS 3d,1
user_1121,V70 2.4 XT (170bhp) 5d Auto,1
user_1121,5-Series Saloon 528i M Sport (07/13-) 4d,1
user_1121,Signum 1.9 CDTi 16V Design (150ps) 5d Auto,1
user_1121,A4 Saloon 1.9 TDI Sport (130ps) 4d (6),1
user_1121,Tourneo Connect1.5 TDCi Zetec 5d,1
user_1121,Zafira Tourer1.4T SRi 5d,1
user_1121,Accord Tourer 2.0i VTEC Executive 5d (17 inch Alloy),1
user_1121,Hatchback 1.6 D Graphite 3d Auto,1
user_1121,Clio Hatchback1.2 16V Play 5d,0
user_1121,i20 Coupe 1.2 Blue Drive Sport Nav 3d,0
user_1121,A4 Saloon 2.0 TDI Executive SE 4d,0
user_1121,A4 Cabriolet 2.4 2d Multitronic,0
user_1121,Sharan 2.8 Sport V6 5d Tip Auto,0
user_1122,C4 Picasso Touch Edition PureTech 130 S&amp;S 5d,1
user_1122,Zafira 2.2i Exclusiv 5d Auto,1
user_1122,Xsara Picasso 1.6i LX 5d,1
user_1122,S60T3 (150bhp) R DESIGN 4d Powershift,1
user_1122,Fiesta 1.6 TDCi Zetec ECOnetic 5d,1
user_1122,RX 3.0 SE-L 5d Auto (Wood Finish),1
user_1122,A6 Saloon 2.4 SE 4d,1
user_1122,7-Series 750i L V12 4d Auto,1
user_1122,C-Class Coupé C350 BlueEFFICIENCY AMG Sport (Comand) 2d Auto,1
user_1122,Lantra Estate 2.0 Sorrento 5d,1
user_1122,Focus Hatchback 1.6 TDCi Titanium (110ps) 5d CVT Auto,1
user_1122,Golf Plus 1.4 Sport TSI 160 5d,1
user_1122,Astra Saloon 1.6i 16V Elegance (103ps) 4d,1
user_1122,Corolla Hatchback 1.6 G6R 3d,1
user_1122,Superb Estate 1.6 TDI CR SE 5d,1
user_1122,308 HatchbackActive 1.2 PureTech 130 EAT8 auto S&amp;S 5d,0
user_1122,Astra GTC Coupe1.4T 16V (140bhp) Limited Edition (07/14-) 3d,0
user_1122,Traveller MPVBusiness Standard 1.5 BlueHDi 120 S&amp;S (9-seat) 5d,0
user_1122,Clubman 1.6 Cooper (Sport Pack) 5d Auto,0
user_1122,Leon Hatchback2.0 TDI SE 5d DSG,0
user_1123,Octavia HatchbackSE 1.0 TSI 115PS 5d,1
user_1123,S90Inscription T4 auto 4d,1
user_1123,M-Class ML500 Sport (08) 5d Tip Auto,1
user_1123,5-Series Touring 528i M Sport (07/13-) 5d Step Auto,1
user_1123,Qashqai 2.0 N-Tec 4WD 5d,1
user_1123,Forfour1.0 Proxy Premium Plus Night Sky 5d,1
user_1123,Impreza Estate Turbo 2000 4WD 5d (SR),1
user_1123,Cooper S 1.6 Cooper S London 2012 3d Auto,1
user_1123,S60D3 (163bhp) SE Lux Premium (Start Stop) 4d,1
user_1123,3-Series Saloon 323i SE 4d Auto,1
user_1123,Octavia HatchbackSE Technology 1.0 TSI 115PS DSG auto 5d,1
user_1123,Polo Hatchback 1.4 S (75ps) 3d Auto (AC),1
user_1123,S80 D3 (136bhp) SE Lux (06/13-) 4d Geartronic,1
user_1123,208 HatchbackTech Edition 1.2 PureTech 110 S&amp;S 5d,1
user_1123,Insignia Sports Tourer 2.0 CDTi (163bhp) ecoFLEX Elite 5d Auto,1
user_1123,Mondeo Hatchback 2.0 TDCi Zetec (140bhp) 5d Auto,0
user_1123,1-Series Hatchback 118d ES 3d Step Auto (Dynamic),0
user_1123,Cooper S 2.0 Cooper S D Countryman (Sport Pack) 5d Auto,0
user_1123,Cerbera 4.0 Speed Six 2d,0
user_1123,3-Series Touring320i Modern (Business Media) 5d,0
user_1124,Alhambra 1.9 TDi PD Stylance (130ps) 5d (7 Seat),1
user_1124,C-Class Sports Coupé C180K Limited Edition 3d Auto,1
user_1124,Mondeo Hatchback2.0 TDCi Titanium 5d Powershift,1
user_1124,B-ClassB180 CDI ECO SE (11/14-) 5d,1
user_1124,RAV4 2.0 XT3 Style Collection 5d Auto,1
user_1124,A5 Cabriolet 2.0T FSI (225bhp) S Line 2d,1
user_1124,Yaris1.5 Hybrid Excel TSS (Leather/Nav/15 inch) 5d CVT,1
user_1124,i20 Hatchback1.4 Premium Nav 5d Auto,1
user_1124,i30 Hatchback 1.6 CRDi Blue drive Style 5d,1
user_1124,E-Class Saloon E220 CDi Elegance 4d Auto (5),1
user_1124,Vectra Estate 1.9 CDTi 16V LS 5d,1
user_1124,UpMove Up 1.0 60PS ASG auto S/S 5d,1
user_1124,Lancer Evo Evo IX 2.0 FQ-360 4d,1
user_1124,5-Series Saloon 545i Sport 4d SMG,1
user_1124,Qashqai1.5 dCi N-Connecta 5d,1
user_1124,C-HR SUVDesign 1.2 VVT-i Turbo AWD auto 5d,0
user_1124,Vectra Estate 1.8 SRi (120ps) 5d (99),0
user_1124,Shogun3.2 DI-DC (197bhp) Warrior 3d Auto,0
user_1124,Charade Hatchback 1.0 EL 5d,0
user_1124,Leon Hatchback 1.9 TDI Emocion 5d,0
user_1125,OutlanderPHEV 4hs 2.0 4WD auto 5d,1
user_1125,Elise1.6 Elise S Sport 2d,1
user_1125,Golf Estate 1.9 SE TDI (90ps) 5d,1
user_1125,Auris 1.33 Dual VVTi T2 5d,1
user_1125,V-ClassV220 d Sport 5d Auto,1
user_1125,2-Series Active Tourer220i Luxury 5d Step Auto,1
user_1125,3-Series Saloon 316i ES 4d,1
user_1125,A-Class A180d AMG Line Premium Plus 5d Auto,1
user_1125,Phantom Drophead Coupe Drophead Coupé 2d Auto,1
user_1125,1-Series Hatchback118i M Sport (03/15-) 5d,1
user_1125,Accent Hatchback 1.5 CDX 5d Auto,1
user_1125,S40 1.9 T4 CD 4d Auto,1
user_1125,Focus EstateTitanium 1.5 Ford EcoBoost 150PS 5d,1
user_1125,3-Series Touring320d SE (07/15-) 5d Step Auto,1
user_1125,Discovery 2.5 Td5 ES 5d Auto (5 Seat),1
user_1125,Fortwo Cabriolet Spring Edition 2d Auto,0
user_1125,Agila 1.2 16V Club (AC) 5d,0
user_1125,Golf HatchbackGT 1.5 TSI Evo 130PS 3d,0
user_1125,V60 D2 (120bhp) R DESIGN 5d Geartronic,0
user_1125,3008 SUVGT Line 1.2 PureTech 130 S&amp;S EAT6 auto 5d,0
user_1126,Idea 1.4 Active 5d,1
user_1126,Wira Hatchback 1.3 Li 5d,1
user_1126,Passat Estate 2.0 Sport TDI CR DPF 4MOTION 5d,1
user_1126,Zafira 2.0 Di Zafira 5d (AC),1
user_1126,Clio Hatchback 1.5 dCi Campus Sport i-music 2007 (68bhp) 3d,1
user_1126,406 Estate 2.0 GLX 5d Auto (AC) (96),1
user_1126,Beetle Cabriolet1.6 TDI BlueMotion Tech Design 2d DSG,1
user_1126,i30 Tourer 1.6 CRDi (128bhp) Blue Drive Style 5d,1
user_1126,ClubmanOne (JCW Chili &amp; Media Pack XL) 6d,1
user_1126,JukeBose Personal Edition 1.6117PS Xtronic auto 5d,1
user_1126,Tivoli1.6 EX 5d,1
user_1126,A3 1.9 TDi SE (110ps) 5d,1
user_1126,Focus Hatchback 1.6 TDCi Zetec (110ps) 3d CVT Auto,1
user_1126,i20 Coupe 1.2 Blue Drive Sport Nav 3d,1
user_1126,AygoFunroof X-Claim (X-Nav) 1.0 VVT-i X-Shift auto 5d,1
user_1126,ZS Saloon 2.0 TD (115ps) 4d,0
user_1126,RAV42.0 V-matic Icon TSS (Nav) 5d Auto,0
user_1126,407 Saloon 1.6 HDI S (110bhp) 4d (Multimedia),0
user_1126,C-Class Estate C270 CDI Elegance SE 5d Seq Auto,0
user_1126,Aygo1.0 VVT-i X-Pure (INstyle) 5d x-shift,0
user_1127,M-Class ML350 Sport 5d Tip Auto,1
user_1127,C-Class Sports Coupé C320 SE 3d Auto,1
user_1127,Mondeo Hatchback 3.0 V6 ST220 5d (6),1
user_1127,9-3 Sportwagon 1.9 TiD Linear Sport (150bhp) 5d Auto,1
user_1127,Insignia Sports Tourer 1.4T Elite 5d,1
user_1127,Qashqai+2 1.6 Tekna 5d,1
user_1127,X6xDrive50i M Sport Edition Sport Automatic 5d,1
user_1127,ScenicExpression+ dCi 110 5d,1
user_1127,Leon SC1.4 EcoTSI (150bhp) FR 3d DSG,1
user_1127,Galant Saloon 2.4 GDI Elegance 4d Auto,1
user_1127,Mito1.6 JTDM-2 QV Line (Start Stop) 3d,1
user_1127,A-Class A200 Classic SE 5d,1
user_1127,45 Hatchback 2.0 TD iE 5d,1
user_1127,3-Series Touring320d Modern 5d Step Auto,1
user_1127,3-Series Saloon 320i Exclusive Edition 4d,1
user_1127,X-TrailAcenta dCi 177 4WD (7-Seat) (08/17-) 5d,0
user_1127,3-Series Coupé 320 Cd M Sport 2d,0
user_1127,Fortwo Coupe Pulse Softouch (84bhp) 2d Auto,0
user_1127,Leon Hatchback1.6 TDI (110bhp) SE (Technology Pack) 5d DSG,0
user_1127,CLK Coupé 320 CDi Elegance 2d Tip Auto,0
user_1128,Countryman SUVCooper D (MINI Yours Pack) 5d,1
user_1128,5-Series Saloon 520i M Sport 4d Step Auto,1
user_1128,Focus Hatchback 1.6 TDCi Style (110ps) 5d (DPF) (08),1
user_1128,Corsa Hatchback 1.2i 16V SXi 5d (AC),1
user_1128,407 SW Estate 2.0 HDi SV (136bhp) 5d,1
user_1128,Berlingo Multispace Feel BlueHDi 100 S&amp;S ETG6 auto 5d,1
user_1128,Laguna Hatchback 1.9 dCi Expression (120bhp) 5d,1
user_1128,5-Series Saloon 525i Sport 4d Auto,1
user_1128,5008 2.0 HDi Active 5d,1
user_1128,Hatchback1.5 Cooper D Hatchback (Media Pack XL) 3d Auto,1
user_1128,A4 Avant 1.9 TDI SE (130ps) 5d Multitronic,1
user_1128,Vectra Saloon 1.8 CDX Bi-Fuel (125ps) 4d,1
user_1128,208 Hatchback1.2 PureTech Allure 3d,1
user_1128,1-Series Hatchback118i SE auto (07/17 on) 3d,1
user_1128,Megane Coupe 2.0 dCi (160bhp) Privilege TomTom 3d,1
user_1128,John Cooper Works 1.6 John Cooper Works Roadster 2d,0
user_1128,A6 Allroad3.0 BiTDI Quattro (11/14-) 5d Tip Auto,0
user_1128,Primera Hatchback 1.8i SE 5d Auto,0
user_1128,C70 Coupé Convertible D5 SE (2010) 2d Geartronic,0
